"","center","Beta","mu_ID","mu_DS","rho","eta","N","loglik"
"2942",0.166666666666667,1.37931034482759e-07,0.16551724137931,0.75,1,1,192529,NA
"2943",0.75,1.37931034482759e-07,0.16551724137931,0.75,1,1,192529,-78.0906895583169
"2944",1,1.37931034482759e-07,0.16551724137931,0.75,1,1,192529,-76.3637186460828
"2945",1,1.37931034482759e-07,0.16551724137931,0.75,1,1,192529,-81.7034318542587
"2946",192529,1.37931034482759e-07,0.16551724137931,0.75,1,1,192529,-77.6530610005873
"2947",1.947758e-07,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-75.0031368536462
"2948",0.166666666666667,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-75.1385235919555
"2949",0.75,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-77.7123016720687
"2950",1,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-74.7480235225673
"2951",1,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-79.3627840088818
"2952",192529,1.51724137931034e-07,0.16551724137931,0.75,1,1,192529,-78.5401551156887
"2953",1.947758e-07,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-77.9316416659903
"2954",0.166666666666667,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-74.2229936732938
"2955",0.75,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-79.4548589336605
"2956",1,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-77.1822005286379
"2957",1,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-74.377377225204
"2958",192529,1.6551724137931e-07,0.16551724137931,0.75,1,1,192529,-73.9213356667666
"2959",1.947758e-07,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-73.1885254462667
"2960",0.166666666666667,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-76.20739071651
"2961",0.75,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-75.1255651063791
"2962",1,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-73.9243224103475
"2963",1,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-75.0670747401978
"2964",192529,1.79310344827586e-07,0.16551724137931,0.75,1,1,192529,-74.2829019097299
"2965",1.947758e-07,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-76.8721086581405
"2966",0.166666666666667,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-73.281717951068
"2967",0.75,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-76.2193948664022
"2968",1,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-76.6067144748255
"2969",1,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-76.0500963299945
"2970",192529,1.93103448275862e-07,0.16551724137931,0.75,1,1,192529,-74.2632361191983
"2971",1.947758e-07,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-75.1019669204059
"2972",0.166666666666667,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-74.9438732563872
"2973",0.75,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-77.3945789392647
"2974",1,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-74.9499154389292
"2975",1,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-76.6938538741239
"2976",192529,2.06896551724138e-07,0.16551724137931,0.75,1,1,192529,-75.6368466919957
"2977",1.947758e-07,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-74.9480617714873
"2978",0.166666666666667,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-76.5418637785661
"2979",0.75,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-79.1245416309544
"2980",1,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-76.065835523597
"2981",1,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-76.4369938746792
"2982",192529,2.20689655172414e-07,0.16551724137931,0.75,1,1,192529,-76.9919768902067
"2983",1.947758e-07,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-82.8427300687378
"2984",0.166666666666667,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-75.1104843347702
"2985",0.75,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-75.8580746753939
"2986",1,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-77.6568831799014
"2987",1,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-79.4158876082656
"2988",192529,2.3448275862069e-07,0.16551724137931,0.75,1,1,192529,-77.9189613591278
"2989",1.947758e-07,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,-79.1899982047591
"2990",0.166666666666667,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,-92.4191109801889
"2991",0.75,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,-100.878849731726
"2992",1,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,-76.9599228338947
"2993",1,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,-76.7929724041358
"2994",192529,2.48275862068965e-07,0.16551724137931,0.75,1,1,192529,NA
"2995",1.947758e-07,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,-85.0675763659165
"2996",0.166666666666667,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,NA
"2997",0.75,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,-83.6058129238013
"2998",1,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,-80.493139279069
"2999",1,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,-81.2087725169386
"3000",192529,2.62068965517241e-07,0.16551724137931,0.75,1,1,192529,-84.1479579897428
"3001",1.947758e-07,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,-101.40019265786
"3002",0.166666666666667,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,-88.2950590431353
"3003",0.75,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,-112.933128950373
"3004",1,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,NA
"3005",1,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,-86.2116052227242
"3006",192529,2.75862068965517e-07,0.16551724137931,0.75,1,1,192529,-84.1925215475126
"3007",1.947758e-07,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,NA
"3008",0.166666666666667,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,NA
"3009",0.75,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,-80.9355676157599
"3010",1,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,NA
"3011",1,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,NA
"3012",192529,2.89655172413793e-07,0.16551724137931,0.75,1,1,192529,NA
"3013",1.947758e-07,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3014",0.166666666666667,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3015",0.75,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3016",1,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3017",1,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3018",192529,3.03448275862069e-07,0.16551724137931,0.75,1,1,192529,NA
"3019",1.947758e-07,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3020",0.166666666666667,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3021",0.75,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3022",1,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3023",1,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3024",192529,3.17241379310345e-07,0.16551724137931,0.75,1,1,192529,NA
"3025",1.947758e-07,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3026",0.166666666666667,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3027",0.75,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3028",1,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3029",1,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3030",192529,3.31034482758621e-07,0.16551724137931,0.75,1,1,192529,NA
"3031",1.947758e-07,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3032",0.166666666666667,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3033",0.75,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3034",1,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3035",1,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3036",192529,3.44827586206897e-07,0.16551724137931,0.75,1,1,192529,NA
"3037",1.947758e-07,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3038",0.166666666666667,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3039",0.75,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3040",1,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3041",1,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3042",192529,3.58620689655172e-07,0.16551724137931,0.75,1,1,192529,NA
"3043",1.947758e-07,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3044",0.166666666666667,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3045",0.75,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3046",1,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3047",1,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3048",192529,3.72413793103448e-07,0.16551724137931,0.75,1,1,192529,NA
"3049",1.947758e-07,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3050",0.166666666666667,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3051",0.75,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3052",1,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3053",1,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3054",192529,3.86206896551724e-07,0.16551724137931,0.75,1,1,192529,NA
"3055",1.947758e-07,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3056",0.166666666666667,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3057",0.75,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3058",1,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3059",1,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3060",192529,4e-07,0.16551724137931,0.75,1,1,192529,NA
"3061",1.947758e-07,0,0.175862068965517,0.75,1,1,192529,NA
"3062",0.166666666666667,0,0.175862068965517,0.75,1,1,192529,NA
"3063",0.75,0,0.175862068965517,0.75,1,1,192529,NA
"3064",1,0,0.175862068965517,0.75,1,1,192529,NA
"3065",1,0,0.175862068965517,0.75,1,1,192529,NA
"3066",192529,0,0.175862068965517,0.75,1,1,192529,NA
"3067",1.947758e-07,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3068",0.166666666666667,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3069",0.75,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3070",1,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3071",1,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3072",192529,1.37931034482759e-08,0.175862068965517,0.75,1,1,192529,NA
"3073",1.947758e-07,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3074",0.166666666666667,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3075",0.75,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3076",1,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3077",1,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3078",192529,2.75862068965517e-08,0.175862068965517,0.75,1,1,192529,NA
"3079",1.947758e-07,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3080",0.166666666666667,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3081",0.75,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3082",1,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3083",1,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3084",192529,4.13793103448276e-08,0.175862068965517,0.75,1,1,192529,NA
"3085",1.947758e-07,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3086",0.166666666666667,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3087",0.75,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3088",1,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3089",1,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3090",192529,5.51724137931034e-08,0.175862068965517,0.75,1,1,192529,NA
"3091",1.947758e-07,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3092",0.166666666666667,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3093",0.75,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3094",1,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3095",1,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3096",192529,6.89655172413793e-08,0.175862068965517,0.75,1,1,192529,NA
"3097",1.947758e-07,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3098",0.166666666666667,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3099",0.75,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3100",1,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3101",1,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3102",192529,8.27586206896552e-08,0.175862068965517,0.75,1,1,192529,NA
"3103",1.947758e-07,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3104",0.166666666666667,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3105",0.75,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3106",1,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3107",1,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3108",192529,9.6551724137931e-08,0.175862068965517,0.75,1,1,192529,NA
"3109",1.947758e-07,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3110",0.166666666666667,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3111",0.75,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3112",1,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3113",1,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3114",192529,1.10344827586207e-07,0.175862068965517,0.75,1,1,192529,NA
"3115",1.947758e-07,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,NA
"3116",0.166666666666667,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,NA
"3117",0.75,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,NA
"3118",1,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,NA
"3119",1,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,NA
"3120",192529,1.24137931034483e-07,0.175862068965517,0.75,1,1,192529,-118.155483228079
"3121",1.947758e-07,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,-75.9898460376242
"3122",0.166666666666667,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,-84.2370939566384
"3123",0.75,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,NA
"3124",1,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,-81.0649021310107
"3125",1,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,-76.6822555914387
"3126",192529,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,-81.5612956656035
"3127",1.947758e-07,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,-120.831133191509
"3128",0.166666666666667,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,-84.7646721298513
"3129",0.75,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,-81.6530944050275
"3130",1,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,-75.1060947022319
"3131",1,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3132",192529,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,-75.0532395203693
"3133",1.947758e-07,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-77.6617613164856
"3134",0.166666666666667,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-75.2328349679806
"3135",0.75,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-77.9605532314274
"3136",1,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-76.2484949433213
"3137",1,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-118.949665767584
"3138",192529,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-81.5534030362077
"3139",1.947758e-07,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-79.7707927394895
"3140",0.166666666666667,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-77.2363843357003
"3141",0.75,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-75.380369654665
"3142",1,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-78.9613927439391
"3143",1,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-78.4172743361699
"3144",192529,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,-75.9064305359071
"3145",1.947758e-07,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-74.8345105445745
"3146",0.166666666666667,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-75.2498196792608
"3147",0.75,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-75.5532552738953
"3148",1,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-76.6804144476759
"3149",1,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-80.4151387104801
"3150",192529,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,-78.5851028734395
"3151",1.947758e-07,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-75.1585138821636
"3152",0.166666666666667,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-75.9440000871588
"3153",0.75,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-77.7532518179188
"3154",1,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-75.5217477358508
"3155",1,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-77.094624752621
"3156",192529,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,-77.4102376975069
"3157",1.947758e-07,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-77.1522886397658
"3158",0.166666666666667,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-74.3239224248748
"3159",0.75,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-75.6739441143436
"3160",1,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-76.4018648094624
"3161",1,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-78.9534824561988
"3162",192529,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,-80.1712612520654
"3163",1.947758e-07,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-79.0987591642155
"3164",0.166666666666667,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-77.7873277852753
"3165",0.75,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-77.0284911479528
"3166",1,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-85.2321108849556
"3167",1,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-78.0892570906884
"3168",192529,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,-76.3827484008312
"3169",1.947758e-07,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-77.4542891757183
"3170",0.166666666666667,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-84.5657870029068
"3171",0.75,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-79.3818811411033
"3172",1,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-75.5481875992696
"3173",1,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-76.9790197751413
"3174",192529,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,-79.3759280610966
"3175",1.947758e-07,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3176",0.166666666666667,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,-95.1143077051714
"3177",0.75,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3178",1,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,-81.67814606485
"3179",1,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3180",192529,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3181",1.947758e-07,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3182",0.166666666666667,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3183",0.75,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3184",1,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,-86.6851346424999
"3185",1,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3186",192529,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3187",1.947758e-07,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3188",0.166666666666667,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3189",0.75,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3190",1,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3191",1,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,-102.624523255466
"3192",192529,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3193",1.947758e-07,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3194",0.166666666666667,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3195",0.75,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3196",1,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3197",1,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3198",192529,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3199",1.947758e-07,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3200",0.166666666666667,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3201",0.75,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3202",1,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3203",1,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3204",192529,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3205",1.947758e-07,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3206",0.166666666666667,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3207",0.75,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3208",1,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3209",1,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3210",192529,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3211",1.947758e-07,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3212",0.166666666666667,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3213",0.75,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3214",1,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3215",1,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3216",192529,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3217",1.947758e-07,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3218",0.166666666666667,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3219",0.75,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3220",1,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3221",1,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3222",192529,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3223",1.947758e-07,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3224",0.166666666666667,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3225",0.75,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3226",1,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3227",1,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3228",192529,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3229",1.947758e-07,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3230",0.166666666666667,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3231",0.75,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3232",1,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3233",1,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3234",192529,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3235",1.947758e-07,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3236",0.166666666666667,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3237",0.75,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3238",1,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3239",1,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3240",192529,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3241",1.947758e-07,0,0.186206896551724,0.75,1,1,192529,NA
"3242",0.166666666666667,0,0.186206896551724,0.75,1,1,192529,NA
"3243",0.75,0,0.186206896551724,0.75,1,1,192529,NA
"3244",1,0,0.186206896551724,0.75,1,1,192529,NA
"3245",1,0,0.186206896551724,0.75,1,1,192529,NA
"3246",192529,0,0.186206896551724,0.75,1,1,192529,NA
"3247",1.947758e-07,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3248",0.166666666666667,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3249",0.75,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3250",1,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3251",1,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3252",192529,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3253",1.947758e-07,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3254",0.166666666666667,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3255",0.75,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3256",1,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3257",1,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3258",192529,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3259",1.947758e-07,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3260",0.166666666666667,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3261",0.75,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3262",1,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3263",1,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3264",192529,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,NA
"3265",1.947758e-07,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,NA
