"month",".id","TRUE","reports","S","I","R","H"
1,"data",1,1,NA,NA,NA,NA
2,"data",2,2,NA,NA,NA,NA
3,"data",3,3,NA,NA,NA,NA
4,"data",4,4,NA,NA,NA,NA
5,"data",5,5,NA,NA,NA,NA
6,"data",6,6,NA,NA,NA,NA
7,"data",7,7,NA,NA,NA,NA
8,"data",8,8,NA,NA,NA,NA
9,"data",9,9,NA,NA,NA,NA
10,"data",10,10,NA,NA,NA,NA
11,"data",11,11,NA,NA,NA,NA
12,"data",12,12,NA,NA,NA,NA
13,"data",13,13,NA,NA,NA,NA
14,"data",14,14,NA,NA,NA,NA
15,"data",15,15,NA,NA,NA,NA
16,"data",16,16,NA,NA,NA,NA
17,"data",17,17,NA,NA,NA,NA
18,"data",18,18,NA,NA,NA,NA
19,"data",19,19,NA,NA,NA,NA
20,"data",20,20,NA,NA,NA,NA
21,"data",21,21,NA,NA,NA,NA
22,"data",22,22,NA,NA,NA,NA
23,"data",23,23,NA,NA,NA,NA
24,"data",24,24,NA,NA,NA,NA
25,"data",25,25,NA,NA,NA,NA
26,"data",26,26,NA,NA,NA,NA
27,"data",27,27,NA,NA,NA,NA
28,"data",28,28,NA,NA,NA,NA
29,"data",29,29,NA,NA,NA,NA
30,"data",30,30,NA,NA,NA,NA
31,"data",31,31,NA,NA,NA,NA
32,"data",32,32,NA,NA,NA,NA
33,"data",33,33,NA,NA,NA,NA
34,"data",34,34,NA,NA,NA,NA
35,"data",35,35,NA,NA,NA,NA
36,"data",36,36,NA,NA,NA,NA
37,"data",37,37,NA,NA,NA,NA
38,"data",38,38,NA,NA,NA,NA
39,"data",39,39,NA,NA,NA,NA
40,"data",40,40,NA,NA,NA,NA
41,"data",41,41,NA,NA,NA,NA
42,"data",42,42,NA,NA,NA,NA
43,"data",43,43,NA,NA,NA,NA
44,"data",44,44,NA,NA,NA,NA
45,"data",45,45,NA,NA,NA,NA
46,"data",46,46,NA,NA,NA,NA
47,"data",47,47,NA,NA,NA,NA
48,"data",48,48,NA,NA,NA,NA
49,"data",49,49,NA,NA,NA,NA
50,"data",50,50,NA,NA,NA,NA
51,"data",51,51,NA,NA,NA,NA
52,"data",52,52,NA,NA,NA,NA
53,"data",53,53,NA,NA,NA,NA
54,"data",54,54,NA,NA,NA,NA
55,"data",55,55,NA,NA,NA,NA
56,"data",56,56,NA,NA,NA,NA
57,"data",57,57,NA,NA,NA,NA
58,"data",58,58,NA,NA,NA,NA
59,"data",59,59,NA,NA,NA,NA
60,"data",60,60,NA,NA,NA,NA
1,"1",NA,12,192308,209,12,12
1,"2",NA,20,192313,196,20,20
1,"3",NA,16,192317,196,16,16
2,"1",NA,18,192295,205,29,18
2,"2",NA,18,192301,195,33,18
2,"3",NA,25,192305,186,38,25
3,"1",NA,18,192287,200,42,18
3,"2",NA,15,192294,193,42,15
3,"3",NA,17,192296,183,50,17
4,"1",NA,17,192279,195,55,17
4,"2",NA,9,192288,197,44,9
4,"3",NA,17,192288,179,62,17
5,"1",NA,13,192275,197,57,13
5,"2",NA,20,192275,196,58,20
5,"3",NA,10,192287,185,57,10
6,"1",NA,14,192270,198,61,14
6,"2",NA,21,192266,192,71,21
6,"3",NA,14,192280,185,64,14
7,"1",NA,13,192268,196,65,13
7,"2",NA,15,192263,191,75,15
7,"3",NA,22,192273,184,72,22
8,"1",NA,11,192264,200,65,11
8,"2",NA,13,192264,190,75,13
8,"3",NA,18,192263,181,85,18
9,"1",NA,17,192268,191,70,17
9,"2",NA,12,192274,187,68,12
9,"3",NA,21,192264,174,91,21
10,"1",NA,18,192270,182,77,18
10,"2",NA,15,192275,185,69,15
10,"3",NA,12,192272,175,82,12
11,"1",NA,13,192270,181,78,13
11,"2",NA,14,192278,183,68,14
11,"3",NA,12,192267,177,85,12
12,"1",NA,12,192280,177,72,12
12,"2",NA,13,192277,184,68,13
12,"3",NA,15,192275,170,84,15
13,"1",NA,14,192283,174,72,14
13,"2",NA,21,192275,174,80,21
13,"3",NA,15,192274,168,87,15
14,"1",NA,13,192284,174,71,13
14,"2",NA,9,192264,183,82,9
14,"3",NA,5,192283,173,73,5
15,"1",NA,12,192283,172,74,12
15,"2",NA,19,192264,181,84,19
15,"3",NA,10,192281,178,70,10
16,"1",NA,17,192282,167,80,17
16,"2",NA,16,192268,177,84,16
16,"3",NA,16,192279,176,74,16
17,"1",NA,11,192282,171,76,11
17,"2",NA,13,192268,179,82,13
17,"3",NA,17,192276,167,86,17
18,"1",NA,6,192282,176,71,6
18,"2",NA,7,192265,192,72,7
18,"3",NA,16,192280,163,86,16
19,"1",NA,21,192290,164,75,21
19,"2",NA,18,192271,185,73,18
19,"3",NA,11,192280,164,85,11
20,"1",NA,13,192284,167,78,13
20,"2",NA,20,192277,174,78,20
20,"3",NA,18,192282,160,87,18
21,"1",NA,16,192293,162,74,16
21,"2",NA,11,192278,181,70,11
21,"3",NA,7,192282,165,82,7
22,"1",NA,17,192290,158,81,17
22,"2",NA,14,192282,172,75,14
22,"3",NA,17,192281,161,87,17
23,"1",NA,15,192287,154,88,15
23,"2",NA,16,192280,172,77,16
23,"3",NA,16,192284,154,91,16
24,"1",NA,15,192297,143,89,15
24,"2",NA,17,192280,169,80,17
24,"3",NA,13,192289,151,89,13
25,"1",NA,18,192306,130,93,18
25,"2",NA,15,192280,168,81,15
25,"3",NA,12,192290,153,86,12
26,"1",NA,12,192308,128,93,12
26,"2",NA,13,192281,167,81,13
26,"3",NA,10,192296,155,78,10
27,"1",NA,12,192319,120,90,12
27,"2",NA,10,192279,172,78,10
27,"3",NA,12,192295,154,80,12
28,"1",NA,14,192326,115,88,14
28,"2",NA,15,192279,174,76,15
28,"3",NA,17,192294,149,86,17
29,"1",NA,15,192336,109,84,15
29,"2",NA,15,192281,172,76,15
29,"3",NA,11,192301,152,76,11
30,"1",NA,9,192340,112,77,9
30,"2",NA,18,192281,170,78,18
30,"3",NA,19,192308,147,74,19
31,"1",NA,4,192346,117,66,4
31,"2",NA,17,192275,170,84,17
31,"3",NA,12,192300,149,80,12
32,"1",NA,12,192347,115,67,12
32,"2",NA,10,192283,172,74,10
32,"3",NA,16,192302,142,85,16
33,"1",NA,4,192355,117,57,4
33,"2",NA,18,192287,166,76,18
33,"3",NA,12,192305,140,84,12
34,"1",NA,14,192356,110,63,14
34,"2",NA,12,192290,167,72,12
34,"3",NA,11,192304,141,84,11
35,"1",NA,7,192355,113,61,7
35,"2",NA,21,192284,166,79,21
35,"3",NA,15,192309,131,89,15
36,"1",NA,8,192358,115,56,8
36,"2",NA,15,192293,156,80,15
36,"3",NA,18,192310,127,92,18
37,"1",NA,14,192357,111,61,14
37,"2",NA,12,192291,155,83,12
37,"3",NA,3,192310,135,84,3
38,"1",NA,7,192361,112,56,7
38,"2",NA,18,192298,148,83,18
38,"3",NA,9,192312,133,84,9
39,"1",NA,6,192360,114,55,6
39,"2",NA,10,192302,146,81,10
39,"3",NA,19,192310,126,93,19
40,"1",NA,11,192365,110,54,11
40,"2",NA,14,192300,143,86,14
40,"3",NA,10,192317,127,85,10
41,"1",NA,9,192366,108,55,9
41,"2",NA,8,192302,145,82,8
41,"3",NA,13,192323,122,84,13
42,"1",NA,10,192369,104,56,10
42,"2",NA,11,192309,143,77,11
42,"3",NA,9,192334,121,74,9
43,"1",NA,10,192377,97,55,10
43,"2",NA,11,192312,143,74,11
43,"3",NA,8,192337,123,69,8
44,"1",NA,6,192386,95,48,6
44,"2",NA,11,192317,136,76,11
44,"3",NA,14,192337,118,74,14
45,"1",NA,11,192388,88,53,11
45,"2",NA,16,192320,133,76,16
45,"3",NA,10,192340,114,75,10
46,"1",NA,9,192386,86,57,9
46,"2",NA,6,192324,138,67,6
46,"3",NA,11,192346,110,73,11
47,"1",NA,8,192390,83,56,8
47,"2",NA,13,192328,133,68,13
47,"3",NA,5,192356,109,64,5
48,"1",NA,5,192387,89,53,5
48,"2",NA,12,192330,128,71,12
48,"3",NA,9,192364,108,57,9
49,"1",NA,14,192380,90,59,14
49,"2",NA,10,192337,125,67,10
49,"3",NA,6,192367,110,52,6
50,"1",NA,3,192382,91,56,3
50,"2",NA,15,192337,119,73,15
50,"3",NA,10,192368,107,54,10
51,"1",NA,4,192383,96,50,4
51,"2",NA,7,192345,118,66,7
51,"3",NA,13,192375,98,56,13
52,"1",NA,13,192386,87,56,13
52,"2",NA,8,192347,117,65,8
52,"3",NA,8,192380,96,53,8
53,"1",NA,13,192388,79,62,13
53,"2",NA,5,192348,121,60,5
53,"3",NA,4,192380,98,51,4
54,"1",NA,6,192391,79,59,6
54,"2",NA,6,192346,125,58,6
54,"3",NA,6,192381,98,50,6
55,"1",NA,5,192397,80,52,5
55,"2",NA,6,192347,127,55,6
55,"3",NA,7,192383,97,49,7
56,"1",NA,7,192397,79,53,7
56,"2",NA,10,192351,126,52,10
56,"3",NA,6,192387,97,45,6
57,"1",NA,8,192393,81,55,8
57,"2",NA,12,192350,125,54,12
57,"3",NA,6,192391,95,43,6
58,"1",NA,5,192398,80,51,5
58,"2",NA,10,192347,125,57,10
58,"3",NA,8,192392,95,42,8
59,"1",NA,6,192394,83,52,6
59,"2",NA,6,192351,126,52,6
59,"3",NA,9,192388,95,46,9
60,"1",NA,15,192393,80,56,15
60,"2",NA,10,192348,128,53,10
60,"3",NA,5,192393,94,42,5
